v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,rdma_mode,fallback_count,rdma_link_count
85,63,26,12909.0,21712.0,6245904.20701437,10236616.105383884,0.5945560058953574,0.6101532130065301,55,130,1,1055.0,33721.0,6520,27201.0,0.15990207447493876,0.2199982794712242,84,169.1718285952152,1055.0,9,17,False,"{2: np.int64(96), 6: np.int64(33), 7: np.int64(59), 5: np.int64(73), 8: np.int64(15), 4: np.int64(43), 1: np.int64(85), 0: np.int64(94)}",{},"{(2, np.int64(96)): {'cpu': 18}, (6, np.int64(33)): {'cpu': 16}, (7, np.int64(59)): {'cpu': 12}, (5, np.int64(73)): {'cpu': 18}, (8, np.int64(15)): {'cpu': 8}, (4, np.int64(43)): {'cpu': 5}, (1, np.int64(85)): {'cpu': 6}, (0, np.int64(94)): {'cpu': 4}}",{},0.0,0.0,536.0,88.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -64}, 6: {'cpu': -58}, 7: {'cpu': -58}, 5: {'cpu': -16}, 8: {'cpu': -41}, 4: {'cpu': -66}, 1: {'cpu': -61}, 0: {'cpu': -85}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 5: {'cpu': 0}, 8: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,False,True,False,0,[],0,0.0,8.0,0.0,,,
85,63,25,12909.0,21712.0,6245904.20701437,10236616.105383884,0.5945560058953574,0.6101532130065301,55,131,0,1055.0920752815978,33752.0,6535,27217.0,0.1579693338487308,0.21953947179766586,52,389.0920752815979,666.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
86,64,26,13270.0,22459.0,6569701.178953978,10906633.66227831,0.5908544458791576,0.6023582878442091,58,132,1,1068.0,33005.0,6456,26549.0,0.16814843448009276,0.23869469216872652,85,896.9445206083341,1068.0,6,10,True,"{0: np.int64(60), 1: np.int64(96), 5: np.int64(43), 3: np.int64(59), 2: np.int64(33), 4: np.int64(99)}","{(1, 2): [(np.int64(96), 33)], (0, 1): [(np.int64(60), 11), (11, 16), (16, np.int64(96))], (2, 5): [(np.int64(33), 26), (26, 53), (53, np.int64(43))], (0, 5): [(np.int64(60), 43)], (3, 5): [(np.int64(59), 57), (57, 53), (53, np.int64(43))], (0, 2): [(np.int64(60), 71), (71, 83), (83, np.int64(33))], (1, 3): [(np.int64(96), 15), (15, 73), (73, np.int64(59))], (2, 3): [(np.int64(33), 88), (88, np.int64(59))], (2, 4): [(np.int64(33), 17), (17, 70), (70, 45), (45, np.int64(99))], (0, 3): [(np.int64(60), 82), (82, np.int64(59))]}","{(0, np.int64(60)): {'cpu': 20}, (1, np.int64(96)): {'cpu': 15}, (5, np.int64(43)): {'cpu': 10}, (3, np.int64(59)): {'cpu': 12}, (2, np.int64(33)): {'cpu': 6}, (4, np.int64(99)): {'cpu': 16}}","{((1, 2), (np.int64(96), 33)): {'bw': 47.0}, ((0, 1), (np.int64(60), 11)): {'bw': 41.0}, ((0, 1), (11, 16)): {'bw': 41.0}, ((0, 1), (16, np.int64(96))): {'bw': 41.0}, ((2, 5), (np.int64(33), 26)): {'bw': 44.0}, ((2, 5), (26, 53)): {'bw': 44.0}, ((2, 5), (53, np.int64(43))): {'bw': 44.0}, ((0, 5), (np.int64(60), 43)): {'bw': 38.0}, ((3, 5), (np.int64(59), 57)): {'bw': 33.0}, ((3, 5), (57, 53)): {'bw': 33.0}, ((3, 5), (53, np.int64(43))): {'bw': 33.0}, ((0, 2), (np.int64(60), 71)): {'bw': 22.0}, ((0, 2), (71, 83)): {'bw': 22.0}, ((0, 2), (83, np.int64(33))): {'bw': 22.0}, ((1, 3), (np.int64(96), 15)): {'bw': 17.0}, ((1, 3), (15, 73)): {'bw': 17.0}, ((1, 3), (73, np.int64(59))): {'bw': 17.0}, ((2, 3), (np.int64(33), 88)): {'bw': 16.0}, ((2, 3), (88, np.int64(59))): {'bw': 16.0}, ((2, 4), (np.int64(33), 17)): {'bw': 16.0}, ((2, 4), (17, 70)): {'bw': 16.0}, ((2, 4), (70, 45)): {'bw': 16.0}, ((2, 4), (45, np.int64(99))): {'bw': 16.0}, ((0, 3), (np.int64(60), 82)): {'bw': 8.0}, ((0, 3), (82, np.int64(59))): {'bw': 8.0}}",747.0,361.0,361.0,79.0,282.0,79.0,282.0,79.0,668.0,386.0,0.48326639892904955,670017.5568944255,323796.97193960863,433.4631485135323,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -45}, 1: {'cpu': -67}, 5: {'cpu': -61}, 3: {'cpu': -58}, 2: {'cpu': -68}, 4: {'cpu': -67}}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,6.0,10.0,"OrderedDict([((1, 2), 0), ((0, 1), 0), ((2, 5), 0), ((0, 5), 0), ((3, 5), 0), ((0, 2), 0), ((1, 3), 0), ((2, 3), 0), ((2, 4), 0), ((0, 3), 0)])",0.0,0.0
86,64,26,13270.0,22459.0,6569701.178953978,10906633.66227831,0.5908544458791576,0.6023582878442091,58,133,0,1068.5175982188248,33005.0,6456,26549.0,0.16814843448009276,0.23869469216872652,42,526.5175982188248,542.0,9,16,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
86,64,25,13270.0,22459.0,6569701.178953978,10906633.66227831,0.5908544458791576,0.6023582878442091,58,134,0,1072.4467908145914,33317.0,6504,26813.0,0.16196366447622734,0.23112436555501392,67,222.44679081459145,850.0,6,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
86,64,25,13270.0,22459.0,6569701.178953978,10906633.66227831,0.5908544458791576,0.6023582878442091,58,135,0,1078.9067672351507,33317.0,6504,26813.0,0.16196366447622734,0.23112436555501392,12,922.9067672351506,156.0,9,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
86,64,24,13270.0,22459.0,6569701.178953978,10906633.66227831,0.5908544458791576,0.6023582878442091,58,136,0,1079.30700279789,33995.0,6596,27399.0,0.15010952196881844,0.2143205345109397,70,188.3070027978899,891.0,8,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
87,65,25,13332.0,22571.0,6633472.159624591,11021832.853167158,0.5906694430906916,0.6018483720444411,58,137,1,1083.0,33883.0,6559,27324.0,0.15487694884679815,0.21647119548074445,86,1028.5642043647108,1083.0,2,1,True,"{1: np.int64(22), 0: np.int64(85)}","{(0, 1): [(np.int64(85), 89), (89, 49), (49, np.int64(22))]}","{(1, np.int64(22)): {'cpu': 20}, (0, np.int64(85)): {'cpu': 17}}","{((0, 1), (np.int64(85), 89)): {'bw': 25.0}, ((0, 1), (89, 49)): {'bw': 25.0}, ((0, 1), (49, np.int64(22))): {'bw': 25.0}}",112.0,62.0,62.0,37.0,25.0,37.0,25.0,37.0,75.0,50.0,0.5535714285714286,115199.1908888476,63770.98067061207,569.3837559876079,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -44}, 0: {'cpu': -64}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0,"OrderedDict([((0, 1), 0)])",0.0,0.0
87,65,24,13332.0,22571.0,6633472.159624591,11021832.853167158,0.5906694430906916,0.6018483720444411,58,138,0,1094.6687024087387,35088.0,6655,28433.0,0.1425074088390671,0.184670088607232,78,114.66870240873862,980.0,9,22,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
88,66,25,13342.0,22588.0,6633955.43880346,11022654.427771237,0.5906676111209492,0.6018473573923732,58,139,1,1095.0,35071.0,6652,28419.0,0.14289395696430873,0.18507154532159553,87,48.32791788699492,1095.0,2,1,True,"{0: np.int64(4), 1: np.int64(82)}","{(0, 1): [(np.int64(4), 38), (38, np.int64(82))]}","{(0, np.int64(4)): {'cpu': 2}, (1, np.int64(82)): {'cpu': 1}}","{((0, 1), (np.int64(4), 38)): {'bw': 7.0}, ((0, 1), (38, np.int64(82))): {'bw': 7.0}}",17.0,10.0,10.0,3.0,7.0,3.0,7.0,3.0,14.0,7.0,0.5882352941176471,821.5746040789136,483.2791788699492,28.428186992349953,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -48}, 1: {'cpu': -75}}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0,"OrderedDict([((0, 1), 0)])",0.0,0.0
88,66,24,13342.0,22588.0,6633955.43880346,11022654.427771237,0.5906676111209492,0.6018473573923732,58,140,0,1106.0970844122403,35134.0,6685,28449.0,0.13864192758665117,0.18421128093367367,45,528.0970844122402,578.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
89,67,25,13608.0,23068.0,6666311.919597125,11081042.06228612,0.5899080977978152,0.6015961208454977,58,141,1,1112.0,34654.0,6633,28021.0,0.14534209509083884,0.19648438620135922,88,121.64090523933967,1112.0,6,9,True,"{0: np.int64(4), 1: np.int64(50), 2: np.int64(45), 4: np.int64(82), 3: np.int64(21), 5: np.int64(32)}","{(1, 2): [(np.int64(50), 45)], (0, 1): [(np.int64(4), 38), (38, 45), (45, np.int64(50))], (2, 5): [(np.int64(45), 70), (70, np.int64(32))], (0, 2): [(np.int64(4), 38), (38, np.int64(45))], (4, 5): [(np.int64(82), 38), (38, 4), (4, np.int64(32))], (3, 4): [(np.int64(21), 10), (10, np.int64(82))], (0, 5): [(np.int64(4), 32)], (1, 5): [(np.int64(50), 54), (54, 59), (59, np.int64(32))], (0, 3): [(np.int64(4), 21)]}","{(0, np.int64(4)): {'cpu': 16, 'nic_slots': 1}, (1, np.int64(50)): {'cpu': 9}, (2, np.int64(45)): {'cpu': 8}, (4, np.int64(82)): {'cpu': 11}, (3, np.int64(21)): {'cpu': 7, 'nic_slots': 1}, (5, np.int64(32)): {'cpu': 1}}","{((1, 2), (np.int64(50), 45)): {'bw': 49.0}, ((0, 1), (np.int64(4), 38)): {'bw': 43.0}, ((0, 1), (38, 45)): {'bw': 43.0}, ((0, 1), (45, np.int64(50))): {'bw': 43.0}, ((2, 5), (np.int64(45), 70)): {'bw': 32.0}, ((2, 5), (70, np.int64(32))): {'bw': 32.0}, ((0, 2), (np.int64(4), 38)): {'bw': 27.0}, ((0, 2), (38, np.int64(45))): {'bw': 27.0}, ((4, 5), (np.int64(82), 38)): {'bw': 20.0}, ((4, 5), (38, 4)): {'bw': 20.0}, ((4, 5), (4, np.int64(32))): {'bw': 20.0}, ((3, 4), (np.int64(21), 10)): {'bw': 19.0}, ((3, 4), (10, np.int64(82))): {'bw': 19.0}, ((0, 5), (np.int64(4), 32)): {'bw': 14.0}, ((1, 5), (np.int64(50), 54)): {'bw': 5.0}, ((1, 5), (54, 59)): {'bw': 5.0}, ((1, 5), (59, np.int64(32))): {'bw': 5.0}, ((0, 3), (np.int64(4), 21)): {'bw': 5.0}}",480.0,266.0,266.0,52.0,214.0,52.0,214.0,52.0,428.0,214.0,0.5541666666666667,58387.634514883044,32356.480793664352,67.40933498680074,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -32}, 1: {'cpu': -42}, 2: {'cpu': -56}, 4: {'cpu': -64}, 3: {'cpu': -40}, 5: {'cpu': -81}}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,6.0,9.0,"OrderedDict([((1, 2), 0), ((0, 1), 0), ((2, 5), 0), ((0, 2), 0), ((4, 5), 0), ((3, 4), 0), ((0, 5), 0), ((1, 5), 0), ((0, 3), 1)])",0.0,1.0
90,67,25,13608.0,23068.0,6666311.919597125,11081042.06228612,0.5899080977978152,0.6015961208454977,58,142,1,1131.0,34654.0,6633,28021.0,0.14534209509083884,0.19648438620135922,89,891.1851145849794,1131.0,5,6,False,{4: np.int64(39)},{},"{(4, np.int64(39)): {'cpu': 19}}",{},0.0,0.0,226.0,47.0,179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -56}}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,False,True,False,0,[],0,0.0,1.0,0.0,,,
90,67,24,13608.0,23068.0,6666311.919597125,11081042.06228612,0.5899080977978152,0.6015961208454977,58,143,0,1132.593774450902,34746.0,6649,28097.0,0.14328050508955037,0.19430504975195706,79,137.5937744509019,995.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
90,67,24,13608.0,23068.0,6666311.919597125,11081042.06228612,0.5899080977978152,0.6015961208454977,58,144,0,1138.684839165071,34746.0,6649,28097.0,0.14328050508955037,0.19430504975195706,29,774.684839165071,364.0,6,9,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
91,68,25,13642.0,23130.0,6698371.812996926,11139504.2208387,0.5897968006917423,0.6013168701409767,58,145,1,1141.0,34684.0,6643,28041.0,0.14405360134003353,0.1959108766094113,90,942.9380411706272,1141.0,2,1,True,"{1: np.int64(39), 0: np.int64(66)}","{(0, 1): [(np.int64(66), 18), (18, np.int64(39))]}","{(1, np.int64(39)): {'cpu': 4}, (0, np.int64(66)): {'cpu': 2}}","{((0, 1), (np.int64(66), 18)): {'bw': 28.0}, ((0, 1), (18, np.int64(39))): {'bw': 28.0}}",62.0,34.0,34.0,6.0,28.0,6.0,28.0,6.0,56.0,28.0,0.5483870967741935,58462.15855257889,32059.893399801327,517.0950548355053,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -71}, 0: {'cpu': -32}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,2.0,1.0,"OrderedDict([((0, 1), 0)])",1.0,0.0
91,68,24,13642.0,23130.0,6698371.812996926,11139504.2208387,0.5897968006917423,0.6013168701409767,58,146,0,1143.327917886995,34701.0,6646,28055.0,0.1436670532147919,0.19550941989504778,87,48.32791788699492,1095.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,,,,,
92,69,25,14256.0,24466.0,6814365.6223326735,11391894.659393355,0.5826861767350608,0.5981766708765857,58,147,1,1155.0,33365.0,6539,26826.0,0.15745393634840876,0.23075158432024778,91,188.91499891815582,1155.0,10,19,True,"{4: np.int64(67), 8: np.int64(52), 2: np.int64(82), 1: np.int64(97), 7: np.int64(80), 0: np.int64(76), 6: np.int64(4), 5: np.int64(81), 9: np.int64(60), 3: np.int64(50)}","{(4, 8): [(np.int64(67), 95), (95, np.int64(52))], (2, 8): [(np.int64(82), 81), (81, 42), (42, np.int64(52))], (0, 2): [(np.int64(76), 21), (21, 10), (10, np.int64(82))], (2, 7): [(np.int64(82), 79), (79, 35), (35, np.int64(80))], (1, 5): [(np.int64(97), 50), (50, 76), (76, np.int64(81))], (0, 4): [(np.int64(76), 67)], (3, 4): [(np.int64(50), 77), (77, 6), (6, np.int64(67))], (4, 6): [(np.int64(67), 19), (19, np.int64(4))], (3, 6): [(np.int64(50), 25), (25, 3), (3, 58), (58, np.int64(4))], (4, 9): [(np.int64(67), 60)], (8, 9): [(np.int64(52), 9), (9, 71), (71, np.int64(60))], (4, 7): [(np.int64(67), 12), (12, 40), (40, np.int64(80))], (0, 6): [(np.int64(76), 54), (54, 4)], (2, 6): [(np.int64(82), 59), (59, np.int64(4))], (6, 8): [(np.int64(4), 54), (54, np.int64(52))], (1, 3): [(np.int64(97), 50)], (1, 2): [(np.int64(97), 45), (45, np.int64(82))], (0, 5): [(np.int64(76), 81)], (2, 5): [(np.int64(82), 81)]}","{(4, np.int64(67)): {'cpu': 17}, (8, np.int64(52)): {'cpu': 20}, (2, np.int64(82)): {'cpu': 9}, (1, np.int64(97)): {'cpu': 13}, (7, np.int64(80)): {'cpu': 13}, (0, np.int64(76)): {'cpu': 6}, (6, np.int64(4)): {'cpu': 6}, (5, np.int64(81)): {'cpu': 9}, (9, np.int64(60)): {'cpu': 10}, (3, np.int64(50)): {'cpu': 4}}","{((4, 8), (np.int64(67), 95)): {'bw': 50.0}, ((4, 8), (95, np.int64(52))): {'bw': 50.0}, ((2, 8), (np.int64(82), 81)): {'bw': 49.0}, ((2, 8), (81, 42)): {'bw': 49.0}, ((2, 8), (42, np.int64(52))): {'bw': 49.0}, ((0, 2), (np.int64(76), 21)): {'bw': 46.0}, ((0, 2), (21, 10)): {'bw': 46.0}, ((0, 2), (10, np.int64(82))): {'bw': 46.0}, ((2, 7), (np.int64(82), 79)): {'bw': 44.0}, ((2, 7), (79, 35)): {'bw': 44.0}, ((2, 7), (35, np.int64(80))): {'bw': 44.0}, ((1, 5), (np.int64(97), 50)): {'bw': 42.0}, ((1, 5), (50, 76)): {'bw': 42.0}, ((1, 5), (76, np.int64(81))): {'bw': 42.0}, ((0, 4), (np.int64(76), 67)): {'bw': 37.0}, ((3, 4), (np.int64(50), 77)): {'bw': 30.0}, ((3, 4), (77, 6)): {'bw': 30.0}, ((3, 4), (6, np.int64(67))): {'bw': 30.0}, ((4, 6), (np.int64(67), 19)): {'bw': 29.0}, ((4, 6), (19, np.int64(4))): {'bw': 29.0}, ((3, 6), (np.int64(50), 25)): {'bw': 27.0}, ((3, 6), (25, 3)): {'bw': 27.0}, ((3, 6), (3, 58)): {'bw': 27.0}, ((3, 6), (58, np.int64(4))): {'bw': 27.0}, ((4, 9), (np.int64(67), 60)): {'bw': 28.0}, ((8, 9), (np.int64(52), 9)): {'bw': 22.0}, ((8, 9), (9, 71)): {'bw': 22.0}, ((8, 9), (71, np.int64(60))): {'bw': 22.0}, ((4, 7), (np.int64(67), 12)): {'bw': 20.0}, ((4, 7), (12, 40)): {'bw': 20.0}, ((4, 7), (40, np.int64(80))): {'bw': 20.0}, ((0, 6), (np.int64(76), 54)): {'bw': 13.0}, ((0, 6), (54, 4)): {'bw': 13.0}, ((2, 6), (np.int64(82), 59)): {'bw': 17.0}, ((2, 6), (59, np.int64(4))): {'bw': 17.0}, ((6, 8), (np.int64(4), 54)): {'bw': 12.0}, ((6, 8), (54, np.int64(52))): {'bw': 12.0}, ((1, 3), (np.int64(97), 50)): {'bw': 10.0}, ((1, 2), (np.int64(97), 45)): {'bw': 14.0}, ((1, 2), (45, np.int64(82))): {'bw': 14.0}, ((0, 5), (np.int64(76), 81)): {'bw': 7.0}, ((2, 5), (np.int64(82), 81)): {'bw': 10.0}}",1336.0,614.0,614.0,107.0,507.0,107.0,507.0,107.0,1229.0,722.0,0.4595808383233533,252390.43855465617,115993.80933574768,86.82171357466143,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -54}, 8: {'cpu': -45}, 2: {'cpu': -56}, 1: {'cpu': -70}, 7: {'cpu': -55}, 0: {'cpu': -69}, 6: {'cpu': -28}, 5: {'cpu': -77}, 9: {'cpu': -47}, 3: {'cpu': -38}}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': 0}, 8: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 7: {'cpu': 0}, 0: {'cpu': 0}, 6: {'cpu': 0}, 5: {'cpu': 0}, 9: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,10.0,19.0,"OrderedDict([((4, 8), 0), ((2, 8), 0), ((0, 2), 0), ((2, 7), 0), ((1, 5), 0), ((0, 4), 0), ((3, 4), 0), ((4, 6), 0), ((3, 6), 0), ((4, 9), 0), ((8, 9), 0), ((4, 7), 0), ((0, 6), 0), ((2, 6), 0), ((6, 8), 0), ((1, 3), 0), ((1, 2), 0), ((0, 5), 0), ((2, 5), 0)])",0.0,0.0
93,70,26,14381.0,24607.0,6834835.923582006,11414985.159202602,0.5844271955134718,0.598759948283582,58,148,1,1166.0,33224.0,6486,26738.0,0.16428295322767683,0.23327502652481857,92,163.76240999465827,1166.0,4,3,True,"{1: np.int64(90), 2: np.int64(57), 3: np.int64(2), 0: np.int64(66)}","{(1, 2): [(np.int64(90), 57)], (2, 3): [(np.int64(57), 59), (59, np.int64(2))], (0, 3): [(np.int64(66), 2)]}","{(1, np.int64(90)): {'cpu': 20}, (2, np.int64(57)): {'cpu': 7}, (3, np.int64(2)): {'cpu': 11}, (0, np.int64(66)): {'cpu': 15}}","{((1, 2), (np.int64(90), 57)): {'bw': 45.0}, ((2, 3), (np.int64(57), 59)): {'bw': 16.0}, ((2, 3), (59, np.int64(2))): {'bw': 16.0}, ((0, 3), (np.int64(66), 2)): {'bw': 11.0}}",141.0,125.0,125.0,53.0,72.0,53.0,72.0,53.0,88.0,16.0,0.8865248226950354,23090.499809246816,20470.301249332282,145.17944148462612,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -59}, 2: {'cpu': -38}, 3: {'cpu': -42}, 0: {'cpu': -17}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,True,True,False,0,[],0,0.0,4.0,3.0,"OrderedDict([((1, 2), 0), ((2, 3), 0), ((0, 3), 0)])",0.0,0.0
